Pravachol	3848011000036104
had pains throughout my upper body	102480002
Generalised acute body pains	102480002
panic attack	225624000
Panic attack	225624000
thigh cramps	449917004
Cramp in lower limb	449917004
hip pain	49218002
Hip pain	49218002
sweating	415690000
Sweating	415690000
liver damage	235856003
Liver disease	235856003
dizziness	404640003
Dizziness	404640003
cramping	55300003
Muscle cramp	55300003
Lipitor	3877011000036101
chest hurt	29857009
Chest pain	29857009
very intense muscle pain with burning from the middle of my back and around my ribs to the center of my chest	288225004
Myalgia/myositis - multiple	288225004
Very very tired	224960004
Tired	224960004
Liptior	3877011000036101
Lipitor	3877011000036101
stressed	73595000
Stress	73595000
Tingeling in fingers	309086004
Paraesthesia of hand	309086004
throw up	422400008
Vomiting	422400008
Zocor	3904011000036106
Zocor	3904011000036106
thoughts about suicide	6471006
Suicidal thoughts	6471006
muscle pain	68962001
Myalgia	68962001
hoarse voice	50219008
Hoarse	50219008
Pain	22253000
Neck pain	81680005
peripheral neuropathy	302226006
Peripheral neuropathy	302226006
muscle pain related to shoulders	288226003
Myalgia/myositis - shoulder	288226003
Numbness in fingers	309536001
Numbness of finger	309536001
fatigue	84229001
Fatigue	84229001
wrong with my liver	235856003
Liver disease	235856003
back pain	161891005
Backache	161891005
Weight gain	8943002
muscle pain	68962001
Myalgia	68962001
Backache	161891005
lipitor	3877011000036101
Lipitor	3877011000036101
sexual dysfunction	56925008
Sexual dysfunction	56925008
tingling in my arms	62507009
Pins and needles	62507009
pain	22253000
Pain	22253000
extreme muscle aches	76948002
Severe pain	76948002
Constipation	14760008
Constipation	14760008
shortness of breath	267036007
Dyspnoea	267036007
nausea	422587007
Nausea	422587007
burning	90673000
Burning sensation	90673000
tiredness	267031002
Tiredness symptom	267031002
severe abdominal pain	76948002
Severe pain	76948002
panic attacks	225624000
Panic attack	225624000
severe muscle pains	76948002
Severe pain	76948002
plantar fasciitis	202882003
Plantar fasciitis	202882003
Headache	25064002
syncope	271594007
Syncope	271594007
Lipitor	3877011000036101
Lipitor	3877011000036101
blisters	417237009
Blister	417237009
pain	22253000
Pain	22253000
Depression	35489007
Shoulder joint pain	267949000
Dizziness	404640003
Dizziness	404640003
Excruciating pain	67849003
Excruciating pain	67849003
feel achy	47933007
Foot pain	47933007
hot/cold fever-like sensations in the skin	103002009
Sensation of hot and cold	103002009
pain	22253000
Pain	22253000
flatulence	267052005
Flatulence/wind	267052005
weakness	13791008
Asthenia	13791008
stomach pain	271681002
Stomach ache	271681002
diarrhea	62315008
Diarrhoea	62315008
dry mouth	87715008
Aptyalism	87715008
Lipitor	3877011000036101
Lipitor	3877011000036101
Memory loss	48167000
Amnesia	48167000
prednisone	21496011000036106
prednisone	21496011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
chronic backache	134407002
Chronic back pain	134407002
gas/wind	162076009
Excessive upper gastrointestinal gas	162076009
pain	22253000
Pain	22253000
Nausea	422587007
Lipitor	3877011000036101
Lipitor	3877011000036101
lipitor	3877011000036101
Lipitor	3877011000036101
aches and pain in both shoulders	45326000
Shoulder pain	45326000
cramping	55300003
Muscle cramp	55300003
backache	161891005
Backache	161891005
muscular pain	68962001
Myalgia	68962001
pruritus	418363000
Itching of skin	418363000
fatty liver	197321007
Steatosis of liver	197321007
omega 3	931804011000036107
omega-3-acid ethyl esters-90	931804011000036107
pain	22253000
Pain	22253000
pain in hips	49218002
Hip pain	49218002
mild panic attack	225624000
Panic attack	225624000
chills	43724002
Chill	43724002
voltaren	28551000168108
Voltaren	28551000168108
MS	24700007
Multiple sclerosis	24700007
Stomach cramps	51197009
Stomach cramps	51197009
palpatations	80313002
Palpitations	80313002
ankles started aching	247373008
Ankle pain	247373008
burning feeling	90673000
Burning sensation	90673000
Andrews Tums Antacid	2531000168109
short of breath	267036007
Dyspnoea	267036007
Constipation	14760008
Constipation	14760008
vaginal bleeding	289530006
Vaginal bleeding	289530006
Lipitor	3877011000036101
Lipitor	3877011000036101
asthma	195967001
Asthma	195967001
abdominal pain	21522001
Abdominal pain	21522001
voltaren	28551000168108
Voltaren	28551000168108
Arthrotec	3384011000036100
numbness on left side	44077006
Numbness	44077006
lethargic	214264003
Lethargy	214264003
pain was too severe	76948002
Severe pain	76948002
highly immobile	102491009
Immobile	102491009
memory loss	48167000
Amnesia	48167000
Slurred speech	289195008
Lipitor	3877011000036101
Lipitor	3877011000036101
Alopecia	56317004
Alopecia	56317004
muscle weakness	26544005
Muscle weakness	26544005
Excruciating pain	67849003
parkinson's	49049000
Parkinson's disease	49049000
swallowing problems	399122003
Swallowing problem	399122003
fatigue	84229001
Fatigue	84229001
stomach pain	271681002
Stomach ache	271681002
knotting muscles	55300003
Muscle cramp	55300003
symptoms of Parkison's disease	32798002
Parkinsonism	32798002
hoarseness/coughing	50219008
Hoarse	50219008
Myalgia	68962001
My feet feel like I have stone bruises just in front of the heel	47933007
Foot pain	47933007
numbness in my feet	309538000
Numbness of foot	309538000
stroke	230690007
Cerebrovascular accident	230690007
calf muscles painful to touch	300954003
Pain in calf	300954003
Major stiffness in shoulder	249918006
Shoulder stiff	249918006
lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
type2 diabetes	44054006
Type 2 diabetes mellitus	44054006
in arms Tingling	62507009
Pins and needles	62507009
Lipitor	3877011000036101
Lipitor	3877011000036101
liver enzymes elevated	166643006
Liver enzymes abnormal	166643006
kidney stone	95570007
Renal calculus	95570007
INCREASED BLOOD PRESSURE	24184005
Finding of increased blood pressure	24184005
burning in my stomach	21005005
Burning epigastric pain	21005005
Heart attacks	22298006
Myocardial infarction	22298006
sore feet	47933007
Foot pain	47933007
skin rash	271807003
Rash	271807003
Lipitor	3877011000036101
Lipitor	3877011000036101
weakness	13791008
Asthenia	13791008
Anxiety	48694002
Anxiety	48694002
loss of fine motor skills	228148009
Fine motor impairment	228148009
hair fell out	278040002
Loss of hair	278040002
Anxiety	48694002
loss of sexual desire	8357008
Reduced libido	8357008
leg muscle inflamed	288231001
Myalgia/myositis - lower leg	288231001
impaired my ability to exercise	267044007
Impaired exercise tolerance	267044007
reflux	47268002
Reflux	47268002
lipitor	3877011000036101
Lipitor	3877011000036101
Zetia	21930011000036101
ezetimibe	21930011000036101
LIPITOR	3877011000036101
Lipitor	3877011000036101
sore feet (Faciitis)	202882003
Plantar fasciitis	202882003
spasms all throughout my legs	45352006
Spasm	45352006
legs were hurting too much	10601006
Pain in lower limb	10601006
Weight gain	8943002
Weight gain	8943002
muscle pain	68962001
Myalgia	68962001
body aches	82991003
Generalised aches and pains	82991003
achilles tendon tightness	240015000
Contracture of tendon of ankle region	240015000
Stomach cramps	51197009
Stomach cramps	51197009
pain	22253000
Pain	22253000
Severe neck pain	76948002
Severe pain	76948002
rash	271807003
Rash	271807003
pain	22253000
Pain	22253000
fogginess	419723007
Mentally dull	419723007
fatigue	84229001
Fatigue	84229001
cramping	55300003
Muscle cramp	55300003
Slight muscle soreness in arms	288228002
Myalgia/myositis - forearm	288228002
Stomach cramps	51197009
Lipitor	3877011000036101
Lipitor	3877011000036101
vaginal bleeding	289530006
Vaginal bleeding	289530006
significan heart muscle weakness	85898001
Cardiomyopathy	85898001
MUSCLES ACHED	68962001
Myalgia	68962001
Myalgia/myositis - forearm	288228002
Zoloft	3559011000036109
neck muscle pain in the	81680005
Neck pain	81680005
acid reflux	698065002
Acid reflux	698065002
muscle cramps	55300003
Muscle cramp	55300003
nightmares	419145002
Nightmares	419145002
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
It hurts	22253000
Pain	22253000
Mental fogginess	419723007
Mentally dull	419723007
Delusional disorder	48500005
severe leg cramping	449917004
Cramp in lower limb	449917004
loss of support in all muscels in particular calf and leg	26544005
Muscle weakness	26544005
can barely walk	228158008
Walking disability	228158008
muscle pain	68962001
Myalgia	68962001
Advil	53215011000036102
Advil	53215011000036102
inflamation	128139000
Inflammatory disorder	128139000
joint pain	57676002
Arthralgia	57676002
high cholesteral	124054003
Increased cholesterol esters	124054003
ached all over, especially in legs	82991003
Generalised aches and pains	82991003
Lipitor	3877011000036101
Lipitor	3877011000036101
joint pain	57676002
Arthralgia	57676002
pain	22253000
Pain	22253000
Severe muscle pain in shoulders	76948002
Severe pain	76948002
wind	267052005
Flatulence/wind	267052005
Bleeding	131148009
Severe pain	76948002
Lipitor	3877011000036101
Lipitor	3877011000036101
Cluster headache	193031009
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Excruciating pain	67849003
Walking disability	228158008
nausea	422587007
Nausea	422587007
Lipitor	3877011000036101
Lipitor	3877011000036101
excessive sleep requirements	77692006
Hypersomnia	77692006
Muscle twitching	60238002
Muscle twitch	60238002
Hip pain	49218002
sore joints	57676002
Arthralgia	57676002
shaking	26079004
Tremor	26079004
Vision is giving me problems	63102001
Visual disturbance	63102001
stomach pain	271681002
Stomach ache	271681002
Lipitor	3877011000036101
Lipitor	3877011000036101
stabbing pain above a knee	55145008
Stabbing pain	55145008
extreme fatigue	13791008
Asthenia	13791008
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
tennis elbow	202855006
Lateral epicondylitis	202855006
cramps	55300003
Muscle cramp	55300003
other foot problems	118932009
Disorder of foot	118932009
knee pain	30989003
Knee pain	30989003
pain in the shoulder	45326000
Shoulder pain	45326000
Injury of muscle	95847005
headaches	25064002
Headache	25064002
Lisinopril	21465011000036101
lisinopril	21465011000036101
worse pain	22253000
Pain	22253000
my sense of well being has taken a sudden decline	37567005
Acenaesthesia	37567005
Unable to think clearly	247640008
suicidal	267073005
Suicidal	267073005
Lipitor	3877011000036101
Lipitor	3877011000036101
leg cramps	449917004
Cramp in lower limb	449917004
gas	162076009
Excessive upper gastrointestinal gas	162076009
Lipitor	3877011000036101
Lipitor	3877011000036101
bleeding from the vagina	289530006
Vaginal bleeding	289530006
Pain in lower limb	10601006
stomach trouble, or cramps	51197009
Stomach cramps	51197009
Lipitor	3877011000036101
Lipitor	3877011000036101
LIPITOR	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
unable to walk	282145008
Unable to walk	282145008
mental fogginess	419723007
Mentally dull	419723007
Parkinson's	49049000
Parkinson's disease	49049000
Just wanted to sleep	77692006
Hypersomnia	77692006
Eye strain	70323002
feet hurt	47933007
Foot pain	47933007
sensations of tingling in my feet	309087008
Paraesthesia of foot	309087008
shortness of breath	267036007
Dyspnoea	267036007
dry mouth	87715008
Aptyalism	87715008
nausea	422587007
Nausea	422587007
Fatigue	84229001
skin is so dry	16386004
Dry skin	16386004
muscle aches	68962001
Myalgia	68962001
raised blood pressure	24184005
Finding of increased blood pressure	24184005
senile	271873000
Senility	271873000
Muscle pain	68962001
Myalgia	68962001
feeling of being in a fog	419723007
Mentally dull	419723007
Generalised aches and pains	82991003
stomach pain	271681002
Stomach ache	271681002
anxious	48694002
Anxiety	48694002
headaches	25064002
Headache	25064002
coenzyme Q10	77424011000036100
ubidecarenone	77424011000036100
Lipitor	3877011000036101
Lipitor	3877011000036101
overweight	238131007
Overweight	238131007
hunger pangs	162043005
Hunger pain	162043005
pain	22253000
Pain	22253000
Fatigue	84229001
depression	35489007
Depression	35489007
fatigue	84229001
Fatigue	84229001
VERTIGO LIKE SYMPTONS	399153001
Vertigo	399153001
drowsy	271782001
Drowsy	271782001
liver failure	59927004
Hepatic failure	59927004
Severe back pains	76948002
Severe pain	76948002
very grouchy	55929007
Feeling irritable	55929007
Lipitor	3877011000036101
Lipitor	3877011000036101
plantar fasciitis of my left foot	202882003
Plantar fasciitis	202882003
Lipitor	3877011000036101
Lipitor	3877011000036101
pain	22253000
Pain	22253000
weak legs	309774006
Weakness of limb	309774006
muscle pain	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor (atorvastatin)	3877011000036101
Lipitor	3877011000036101
in a fog	419723007
Mentally dull	419723007
fatigued	84229001
Fatigue	84229001
achy legs	10601006
Pain in lower limb	10601006
Lipitor	3877011000036101
Crestor	4031011000036106
Crestor	4031011000036106
Unable to lift	288332005
impatient	286755001
Impatient character	286755001
anxiety	48694002
Anxiety	48694002
pain	22253000
Pain	22253000
fatigued	84229001
Fatigue	84229001
provachol	3848011000036104
Pravachol	3848011000036104
tremors in right hand	26079004
Tremor	26079004
joint pain in knee	30989003
Knee pain	30989003
headache	25064002
Headache	25064002
headaches	25064002
Headache	25064002
every 3 hrs drinking water	249477003
Increased thirst	249477003
pain	22253000
Pain	22253000
numbness in both legs	309537005
Numbness of lower limb	309537005
Developed sore legs	10601006
Pain in lower limb	10601006
blurring vision	246636008
Blurred vision - hazy	246636008
MEMORY problems	386807006
Memory impairment	386807006
eyes are so dry	162290004
Dry eyes	162290004
Pain is so intense	76948002
Severe pain	76948002
neuralgia	16269008
Neuralgia	16269008
freezing cold,like arms plunged into freezing water,then burning sensations	103002009
Sensation of hot and cold	103002009
chest pain	29857009
Chest pain	29857009
Severe muscle pain in calves	76948002
Severe pain	76948002
blood clots in urine	34436003
Haematuria	34436003
low bp	271870002
Low blood pressure reading	271870002
abdominal pain	21522001
Abdominal pain	21522001
arthrotec	3384011000036100
Arthrotec	3384011000036100
ubidecarenone	77424011000036100
diarrhea	62315008
Diarrhoea	62315008
inability to concentrate	60032008
Unable to concentrate	60032008
Omega 3	931804011000036107
omega-3-acid ethyl esters-90	931804011000036107
unable to walk	282145008
Unable to walk	282145008
diabetic	73211009
Diabetes mellitus	73211009
depression	35489007
Depression	35489007
depressed	35489007
Depression	35489007
Lipitor	3877011000036101
Lipitor	3877011000036101
dizziness	404640003
Dizziness	404640003
DEPRESSION	35489007
Depression	35489007
spasms in upper thighs	45352006
Spasm	45352006
Muscle pain	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
arthritis	3723001
Arthritis	3723001
tintinitus	60862001
Tinnitus	60862001
Lower back pain	279039007
Low back pain	279039007
fatique	84229001
Fatigue	84229001
mental confusion	40917007
Confusion	40917007
flu-like symptoms	95891005
Influenza-like illness	95891005
pain	22253000
Pain	22253000
pain	22253000
Pain	22253000
rectal bleeding	12063002
Rectal haemorrhage	12063002
Stiff limbs	225610004
LIPITOR	3877011000036101
Lipitor	3877011000036101
Dizzieness	404640003
Dizziness	404640003
joint pain	57676002
Arthralgia	57676002
memory problems	386807006
Memory impairment	386807006
JOINT PAIN	57676002
Arthralgia	57676002
memory loss	48167000
Amnesia	48167000
leg cramps	449917004
Cramp in lower limb	449917004
bloated	248490000
Bloating symptom	248490000
itchy	418290006
Itching	418290006
pain so bad	22253000
Pain	22253000
memory loss	48167000
Amnesia	48167000
heavy vaginal bleeding	315224006
Heavy episode of vaginal bleeding	315224006
pain	22253000
Pain	22253000
Muscle pain	68962001
Myalgia	68962001
back pain	161891005
Backache	161891005
muscle pain	68962001
Myalgia	68962001
Influenza-like illness	95891005
not concentrating well	60032008
Unable to concentrate	60032008
head pain	25064002
Headache	25064002
Lipitor	3877011000036101
Lipitor	3877011000036101
arthritis	3723001
Arthritis	3723001
Muscle pain	68962001
Myalgia	68962001
pain	22253000
Pain	22253000
muscle weakness	26544005
Muscle weakness	26544005
bleeding has not subsided	131148009
Bleeding	131148009
Increase in blood pressure	24184005
Finding of increased blood pressure	24184005
depression	35489007
Depression	35489007
urine is bloody	34436003
Haematuria	34436003
bloating	248490000
Bloating symptom	248490000
erithema	247441003
Erythema	247441003
elevated liver enzymes	166643006
Liver enzymes abnormal	166643006
B/L shoulder pain	45326000
Shoulder pain	45326000
C Q10	77424011000036100
ubidecarenone	77424011000036100
could hardly walk	228158008
Walking disability	228158008
Estrace	21238011000036103
oestradiol	21238011000036103
muscles have diminished	88092000
Muscle atrophy	88092000
pain in both knees	30989003
Knee pain	30989003
Amnesia	48167000
Lipitor	3877011000036101
Lipitor	3877011000036101
constant back pain	161891005
Backache	161891005
hair loss	278040002
Loss of hair	278040002
alzheimers	26929004
Alzheimer's disease	26929004
tummy bloating	116289008
Abdominal bloating	116289008
elevated liver enzymes	166643006
Liver enzymes abnormal	166643006
sore and stiff ankles	247373008
Ankle pain	247373008
Lipitor	3877011000036101
Lipitor	3877011000036101
Paracetamol 325 mg	21433011000036107
paracetamol	21433011000036107
headaches	25064002
Headache	25064002
memory loss	48167000
Amnesia	48167000
pain	22253000
Pain	22253000
blurred vision	246636008
Blurred vision - hazy	246636008
pain	22253000
Pain	22253000
finger joint pain similar to arthritis	57676002
Arthralgia	57676002
DIZZY	404640003
Dizziness	404640003
shoulder pain was unbearable	45326000
Shoulder pain	45326000
severe muscle pain	76948002
Severe pain	76948002
pain in neck	81680005
Neck pain	81680005
Weak legs	309774006
Weakness of limb	309774006
Lipitor	3877011000036101
Lipitor	3877011000036101
not being able to walk	282145008
Unable to walk	282145008
headache	25064002
Headache	25064002
elbow pain	74323005
Pain in elbow	74323005
MS	24700007
Multiple sclerosis	24700007
Polymenorrhoea	52754008
gastro/ent	162076009
Excessive upper gastrointestinal gas	162076009
Vitamin C	77435011000036104
ascorbic acid	77435011000036104
cramps	55300003
Muscle cramp	55300003
Unable to balance	282299006
cramping	55300003
Muscle cramp	55300003
joint pain in wrist	202482009
Wrist joint pain	202482009
Stuttering	39423001
Stammering	39423001
muscle atrophy legs	88092000
Muscle atrophy	88092000
viral upper respiratory infection	281794004
Viral upper respiratory tract infection	281794004
tendonitis	34840004
Tendonitis	34840004
Live damage	235856003
Liver disease	235856003
chest pain	29857009
Chest pain	29857009
my feet hurt	47933007
Foot pain	47933007
painful muscles	68962001
Myalgia	68962001
leg heaviness	161873000
Heavy legs	161873000
knee pain	30989003
Knee pain	30989003
lipitor	3877011000036101
Lipitor	3877011000036101
back pain	161891005
Backache	161891005
lipitor	3877011000036101
Lipitor	3877011000036101
severe muscle pain in my shoulders	76948002
Severe pain	76948002
Arthrotec	3384011000036100
Arthrotec	3384011000036100
Aleve	53458011000036102
Aleve	53458011000036102
lower back pain	279039007
Low back pain	279039007
Aciphex	21296011000036107
rabeprazole	21296011000036107
Lipitor	3877011000036101
Lipitor	3877011000036101
leg cramps	449917004
Cramp in lower limb	449917004
Numbness in toes	309538000
Numbness of foot	309538000
headache	25064002
Headache	25064002
black outs	418648005
Blackout	418648005
Extreme fatigue	13791008
Asthenia	13791008
extreme depression	310497006
Severe depression	310497006
unmotivated	26413003
Low motivation	26413003
Diovan	53523011000036100
Diovan	53523011000036100
headache	25064002
Headache	25064002
cramping in my lower legs	449918009
Cramp in lower leg	449918009
Lipitor	3877011000036101
Lipitor	3877011000036101
no energy	248274002
Lack of energy	248274002
pains	22253000
Pain	22253000
canker sores	426965005
Aphthous ulcer	426965005
tingly	62507009
Pins and needles	62507009
confusion	40917007
Confusion	40917007
Lipitor	3877011000036101
Lipitor	3877011000036101
joint pains	57676002
Arthralgia	57676002
Lipitor	3877011000036101
Lipitor	3877011000036101
significant limp	16973004
Limping	16973004
headache	25064002
Headache	25064002
arthritus	3723001
Arthritis	3723001
lack of appetite	79890006
Loss of appetite	79890006
Lipitor	3877011000036101
Lipitor	3877011000036101
gas pains around my abdomen	271832001
Flatulence, eructation and gas pain	271832001
constint shoulder pain	426206001
Constant pain	426206001
aches in legs	10601006
Pain in lower limb	10601006
pravastatin	21606011000036107
pravastatin	21606011000036107
Lipitor	3877011000036101
Lipitor	3877011000036101
stiff neck	161882006
Stiff neck	161882006
herniated discs	73589001
Intervertebral disc prolapse	73589001
COQ10	77424011000036100
ubidecarenone	77424011000036100
lipitor	3877011000036101
Lipitor	3877011000036101
bathroom with the runs	62315008
Diarrhoea	62315008
heartburn	16331000
Heartburn	16331000
hyperactive	44548000
Hyperactive behaviour	44548000
extreme headaches	25064002
Headache	25064002
Lipitor	3877011000036101
Lipitor	3877011000036101
blood in my stool	405729008
Haematochezia	405729008
loss of balance	282299006
Unable to balance	282299006
Lipitor	3877011000036101
Lipitor	3877011000036101
pain in major joints	57676002
Arthralgia	57676002
stiffness	271587009
Stiffness	271587009
memory problems	386807006
Memory impairment	386807006
whole body hurts	82991003
Generalised aches and pains	82991003
Lipitor	3877011000036101
Lipitor	3877011000036101
Voltaren	28551000168108
indigestion	162031009
Indigestion	162031009
hip pains	49218002
Hip pain	49218002
Polymyositis	31384009
Polymyositis	31384009
GENERAL MALAISE	367391008
Malaise	367391008
lost a lot of muscle and replacedit with fat	88092000
Muscle atrophy	88092000
Lipitor	3877011000036101
Lipitor	3877011000036101
depression	35489007
Depression	35489007
pain	22253000
Pain	22253000
dull headaches	25064002
Headache	25064002
weakness	13791008
Asthenia	13791008
Eye problem	371405004
Disorder of eye	371405004
pain in back	161891005
Backache	161891005
Pain	22253000
lipitor	3877011000036101
Lipitor	3877011000036101
constipation	14760008
Constipation	14760008
Lipitor	3877011000036101
Lipitor	3877011000036101
weight gain	8943002
Weight gain	8943002
body stiffness	271587009
Stiffness	271587009
Constipation	14760008
Constipation	14760008
shoulder pain	45326000
Shoulder pain	45326000
Muscle fatigue	80449002
increasing pain	22253000
Pain	22253000
pain	22253000
Pain	22253000
numbness in left foot	309538000
Numbness of foot	309538000
pain	22253000
Pain	22253000
misoprostol	21520011000036107
misoprostol	21520011000036107
heart palpitations	80313002
Palpitations	80313002
joint pain in thighs	49218002
Hip pain	49218002
depression	35489007
Depression	35489007
spasms	45352006
Spasm	45352006
senistivity in the palms and soles of my feet	14151009
Hyperaesthesia	14151009
leg pains	10601006
Pain in lower limb	10601006
Night sweats	42984000
fatigue	84229001
Fatigue	84229001
fingers hurt	18876004
Pain in finger	18876004
neuropathy	386033004
Neuropathy	386033004
Lipitor	3877011000036101
Lipitor	3877011000036101
soreness	22253000
Pain	22253000
vibrating sensation	299933002
Vibration sensation present	299933002
Muscle weakness	26544005
Muscle weakness	26544005
fitfull sleep	67233009
Middle insomnia	67233009
itching	418290006
Itching	418290006
menstrual cramps	431416001
Menstrual cramp	431416001
Lipitor	3877011000036101
Lipitor	3877011000036101
Stomach cramps	51197009
joint pain	57676002
Arthralgia	57676002
pain throughout my body	82991003
Generalised aches and pains	82991003
agony	102498003
Agony	102498003
MUSCLE PAINS IN MY HIPS	288230000
Myalgia/myositis -pelvis/thigh	288230000
a lot grouchier	55929007
Feeling irritable	55929007
acute shoulder tendonitis	202852009
Shoulder tendonitis	202852009
anxiety	48694002
Anxiety	48694002
black and blue marks	3253007
Discolouration of skin	3253007
heavy menstrual bleeding	386692008
Menorrhagia	386692008
short term memory problems	247592009
Poor short-term memory	247592009
Lipitor	3877011000036101
Lipitor	3877011000036101
vit. B complex	76000011000036107
B Complex (Cenovis)	76000011000036107
hip pain	49218002
Hip pain	49218002
Upset stomach	162059005
Upset stomach	162059005
restless leg syndrom	32914008
Restless legs	32914008
neck pain	81680005
Neck pain	81680005
elevated urine albumin	127354003
Increased albumin	127354003
stomach discomfort	271681002
Stomach ache	271681002
pain	22253000
Pain	22253000
pain	22253000
Pain	22253000
Vitamin E	77461011000036109
alpha tocopherol	77461011000036109
omega 3 fish oil	931804011000036107
omega-3-acid ethyl esters-90	931804011000036107
foggy-headedness	419723007
Mentally dull	419723007
blackouts	418648005
Blackout	418648005
fatigue	84229001
Fatigue	84229001
hypochondriac	18193002
Hypochondriasis	18193002
asprin	21719011000036107
aspirin	21719011000036107
Mild muscle pain	68962001
Myalgia	68962001
muscel fatigue	80449002
Muscle fatigue	80449002
muscle loss	88092000
Muscle atrophy	88092000
aching joints shoulders	267949000
Shoulder joint pain	267949000
headaches	25064002
Headache	25064002
dizziness	404640003
Dizziness	404640003
weakness	13791008
Asthenia	13791008
itch on my head	275921007
Scalp itchy	275921007
very confused	40917007
Confusion	40917007
severe fatigue	84229001
Fatigue	84229001
insomnia	193462001
Insomnia	193462001
brain cancer	428061005
Malignant neoplasm of brain	428061005
hair loss	278040002
Loss of hair	278040002
Vytorin	21565011000036108
ezetimibe + simvastatin	21565011000036108
muscle weakness in plantar muscle	309774006
Weakness of limb	309774006
pain in the back	161891005
Backache	161891005
Calf Pain	300954003
Pain in calf	300954003
cough	49727002
Cough	49727002
period cramps	431416001
Menstrual cramp	431416001
pain	22253000
Pain	22253000
could not walk for three weeks	282145008
Unable to walk	282145008
extreme pain	76948002
Severe pain	76948002
Lipitor	3877011000036101
Lipitor	3877011000036101
upset stomach	162059005
Upset stomach	162059005
insomnia	193462001
Insomnia	193462001
severe myopathy	129565002
Myopathy	129565002
trouble sleeping	301345002
Difficulty sleeping	301345002
muscle pain	68962001
Myalgia	68962001
Pain	22253000
liver damage	235856003
Liver disease	235856003
sudden horriable grabbing pain in one ankle	274663001
Acute pain	274663001
pain in knee	30989003
Knee pain	30989003
tender breasts	55222007
Breast tenderness	55222007
weakness in muscles	26544005
Muscle weakness	26544005
tingling	62507009
Pins and needles	62507009
Omega III	931804011000036107
omega-3-acid ethyl esters-90	931804011000036107
falls	161898004
Falls	161898004
Flatulence	267052005
Flatulence/wind	267052005
lack of enthusiasm	277521002
Loss of motivation	277521002
limp	16973004
Limping	16973004
losing strength	26544005
Muscle weakness	26544005
swollen tongue	421262002
Tongue swelling	421262002
LIPEX	3298011000036103
Lipex	3298011000036103
severe pain in my feet	76948002
Severe pain	76948002
very severe itching	418290006
Itching	418290006
high liver enzyme	166643006
Liver enzymes abnormal	166643006
Cramp in lower limb	449917004
diabetic	73211009
Diabetes mellitus	73211009
swollen legs	275319005
Swollen legs	275319005
difficult to concentrate	26329005
Poor concentration	26329005
Tingling	62507009
Pins and needles	62507009
recks my muscles severly	129565002
Myopathy	129565002
exercise intolerance	267044007
Impaired exercise tolerance	267044007
muscle cramps	55300003
Muscle cramp	55300003
parkinson's	49049000
Parkinson's disease	49049000
muscle pain in back	161891005
Backache	161891005
back pain	161891005
Backache	161891005
tinnitus	60862001
Tinnitus	60862001
joint aches in elbows	202480001
Elbow joint pain	202480001
Lipitor	3877011000036101
Lipitor	3877011000036101
Pain in upper limb	102556003
difficulty sleeping	301345002
Difficulty sleeping	301345002
lead legs	161873000
Heavy legs	161873000
Lipitor	3877011000036101
Lipitor	3877011000036101
Heart disease	56265001
Heart disease	56265001
stomach pain	271681002
Stomach ache	271681002
tightening of neck muscles	56731001
Hypertonia	56731001
Lipitor	3877011000036101
Lipitor	3877011000036101
muscle weakness	26544005
Muscle weakness	26544005
short term memory loss	247592009
Poor short-term memory	247592009
neuropathy	386033004
Neuropathy	386033004
weakness	13791008
Asthenia	13791008
vomiting	422400008
Vomiting	422400008
learning problems	50829006
Basic learning problem	50829006
unable to feed himself	289001005
Unable to feed self	289001005
muscle pains	68962001
Myalgia	68962001
pain neck	81680008
Neck pain	81680008
Leg muscles painful to light pressure	425423002
Pain provoked by movement	425423002
finger pins and needles	62507009
Pins and needles	62507009
lipitor	3877011000036101
Lipitor	3877011000036101
pain in my kidney area	274279008
Renal pain	274279008
Elevated my blood glucose levels	166892002
Random blood sugar raised	166892002
lightheadedness	386705008
Lightheadedness	386705008
stiffness in hands	249915009
Hand joint stiff	249915009
heart palputations	80313002
Palpitations	80313002
rage	61372001
Aggression	61372001
heavy menstrual bleeding	386692008
Menorrhagia	386692008
severe swolen/inflamation of the fingers/hands	448589005
Arthritis of hand	448589005
pains through my hips	49218002
Hip pain	49218002
Norvasc	4216011000036104
Depression	35489007
loose stools	398032003
Loose stool	398032003
muscle aches	68962001
Myalgia	68962001
stomach aches	271681002
Stomach ache	271681002
indigestion	162031009
Indigestion	162031009
Lipitor	3877011000036101
Lipitor	3877011000036101
heel is hot	36031001
Burning feet	36031001
pain	22253000
Pain	22253000
dizziness	404640003
Dizziness	404640003
gas	162076009
